iter	Logloss
184	0.3130691516
185	0.3125505855
186	0.3121072399
187	0.312048652
188	0.311787055
189	0.3113146594
190	0.3109354147
191	0.3104461105
192	0.310444347
193	0.3100249506
194	0.3098237761
195	0.3096651553
196	0.3094359415
197	0.3091323211
198	0.3086434631
199	0.3080807074
200	0.3077750041
201	0.3077121634
202	0.3077060168
203	0.3076742899
204	0.3073084861
205	0.3070238559
206	0.306993759
207	0.3069240609
208	0.306895596
209	0.3065925662
210	0.3061151715
211	0.3056986829
212	0.3056761699
213	0.305268685
214	0.3048938519
215	0.3045474486
216	0.3042401362
217	0.3038384846
218	0.3036089418
219	0.3035984354
220	0.3031149131
221	0.3028394115
222	0.3024800531
223	0.3022200319
224	0.3018332779
225	0.3016233342
226	0.301310127
227	0.3012986047
228	0.3011232959
229	0.3008230967
230	0.3007234516
231	0.3005272514
232	0.3001204157
233	0.2997279567
234	0.2993473663
235	0.2989193355
236	0.2985188597
237	0.2984864009
238	0.2982173264
239	0.2979515504
240	0.2976191507
241	0.2974211353
242	0.2972044681
243	0.296782136
244	0.2965306672
245	0.2961092687
246	0.2960978435
247	0.2957415275
248	0.2952867985
249	0.2951769361
250	0.2948521051
251	0.2948181996
252	0.294746595
253	0.2943919066
254	0.2943129463
255	0.2939695728
256	0.2936529813
257	0.2933432094
258	0.2931021227
259	0.292888836
260	0.292849139
261	0.2925150356
262	0.2922084169
263	0.2918943249
264	0.2917339597
265	0.2914367072
266	0.2911813571
267	0.2911513109
268	0.2908439303
269	0.2905353237
270	0.2903090138
271	0.2899771455
272	0.2897950282
273	0.2896643021
274	0.2894043241
275	0.2892346388
276	0.2889666884
277	0.2887060315
278	0.288387775
279	0.2883759651
280	0.2883059428
281	0.2879003745
282	0.2878368395
283	0.2875640608
284	0.2875529899
285	0.2872887387
286	0.2869745206
287	0.2866476749
288	0.2863365208
289	0.2863332043
290	0.2863321773
291	0.2860911419
292	0.2860203535
293	0.2857421005
294	0.285729414
295	0.2855690054
296	0.2855483277
297	0.2851629441
298	0.2849090489
299	0.2847246821
300	0.2844587704
301	0.2844271084
302	0.2843910557
303	0.2843663561
304	0.2841065662
305	0.2839596811
306	0.2837325968
307	0.2835635241
308	0.2831454147
309	0.2828542487
310	0.2827999988
311	0.2824437555
312	0.2824173487
313	0.2822438085
314	0.2819669352
315	0.2819263757
316	0.2818814709
317	0.281556241
318	0.2813159772
319	0.2813098287
320	0.2809906965
321	0.280724338
322	0.2806972314
323	0.2803835594
324	0.2801238665
325	0.2798891477
326	0.2797495481
327	0.2794032474
328	0.2791127075
329	0.2790662257
330	0.278817691
331	0.2786288473
332	0.278441123
333	0.2781422638
334	0.2780032619
335	0.2777135414
336	0.2776005722
337	0.2774057069
338	0.2771149315
339	0.2768425866
340	0.2766316202
341	0.2765153678
342	0.2765114098
343	0.2765112514
344	0.2762730161
345	0.2761800809
346	0.2760102507
347	0.2759417412
348	0.2757091895
349	0.2754315803
350	0.275194657
351	0.2750460856
352	0.275034669
353	0.2748100233
354	0.2745216233
355	0.2743477524
356	0.2741889709
357	0.2740284284
358	0.2739613569
359	0.2738580668
360	0.2736684885
361	0.2734413169
362	0.2732557542
363	0.2730046106
364	0.2727265264
365	0.272593293
366	0.2725602998
367	0.2723517241
368	0.2723485058
369	0.2722501958
370	0.2721309744
371	0.2718673317
372	0.2716968867
373	0.2716763125
374	0.2714838033
375	0.2712789412
376	0.271258098
377	0.2712502702
378	0.2710514464
379	0.2707603899
380	0.2705147503
381	0.2702899074
382	0.2700007367
383	0.2697532613
384	0.2694969771
385	0.2693066994
386	0.2690721645
387	0.268935202
388	0.2687464351
389	0.2685844186
390	0.2684259413
391	0.2682258776
392	0.2680459762
393	0.2678477912
394	0.2676229532
395	0.2676141807
396	0.2674094999
397	0.2671271326
398	0.2671093872
399	0.2669983518
400	0.2667799059
401	0.2666140716
402	0.2664185503
403	0.266227599
404	0.2659697126
405	0.2659356894
406	0.2658838825
407	0.2658638696
408	0.2656523483
409	0.2653982048
410	0.2651252194
411	0.264886286
412	0.264861775
413	0.2647612077
414	0.2645892846
415	0.2645516052
416	0.2643359374
417	0.2641542016
418	0.2641089428
419	0.2638468128
420	0.2638463174
421	0.2636076978
422	0.2635434679
423	0.2633948113
424	0.2633946833
425	0.263178241
426	0.2631744042
427	0.2630026328
428	0.262831168
429	0.2626482454
430	0.262451127
431	0.262266008
432	0.2622412727
433	0.2621174575
434	0.2619750341
435	0.2618411977
436	0.2617203284
437	0.2617200778
438	0.2615538665
439	0.261499177
440	0.2613603147
441	0.2612723908
442	0.261092051
443	0.2609562843
444	0.2608355415
445	0.2608253433
446	0.2605965068
447	0.2604707764
448	0.2604498784
449	0.2602595644
450	0.2600031981
451	0.2597314242
452	0.2595260969
453	0.2592548371
454	0.2590766497
455	0.2589910845
456	0.2587394353
457	0.2585685822
458	0.2583807739
459	0.2582776997
460	0.2580807145
461	0.2579179776
462	0.257724166
463	0.2574222322
464	0.2571595128
465	0.2569935818
466	0.2568430671
467	0.2566381509
468	0.2565560186
469	0.2563638867
470	0.2562519893
471	0.256100243
472	0.2559554222
473	0.255828383
474	0.2556438166
475	0.2556374053
476	0.2554275581
477	0.255292072
478	0.2551166443
479	0.254909542
480	0.254762645
481	0.2545935745
482	0.2544444752
483	0.2542718662
484	0.2541232533
485	0.2539469194
486	0.2537444215
487	0.2536184932
488	0.2534576718
489	0.2533363016
490	0.2532315922
491	0.253101105
492	0.2529854916
493	0.2527791556
494	0.2526348843
495	0.2524811513
496	0.2522637285
497	0.2521508361
498	0.2520716135
499	0.2518739052
500	0.2516793312
501	0.2516768773
502	0.2515224533
503	0.2514214893
504	0.2512969696
505	0.2511599004
506	0.2510210235
507	0.2508430052
508	0.2506842589
509	0.2506099661
510	0.2504367764
511	0.2503313591
512	0.2502572584
513	0.2500349874
514	0.249917317
515	0.2497542521
516	0.249650441
517	0.2494751573
518	0.2493301947
519	0.2491752681
520	0.2489848838
521	0.2488329783
522	0.2487533089
523	0.2486071979
524	0.2484779642
525	0.2482703391
526	0.2480953903
527	0.247996896
528	0.2478595689
529	0.2477813861
530	0.2476099115
531	0.2474823692
532	0.2473769863
533	0.2472340484
534	0.2470768575
535	0.2469450782
536	0.2467885162
537	0.2465919116
538	0.2463680661
539	0.2462289569
540	0.2460860412
541	0.2459347604
542	0.2458177367
543	0.2457136399
544	0.2455485339
545	0.2453986973
546	0.2452346138
547	0.2450952474
548	0.2449118218
549	0.2446771706
550	0.2445143005
551	0.2443092492
552	0.2441581227
553	0.2440127662
554	0.2439102156
555	0.2437712011
556	0.2435781718
557	0.2434138049
558	0.2431871452
559	0.2430648988
560	0.2429249742
561	0.2428598608
562	0.2427028853
563	0.242601126
564	0.2424899671
565	0.2423506859
566	0.2422361326
567	0.242076702
568	0.2419165162
569	0.2417741844
570	0.2416888244
571	0.241536009
572	0.2413329851
573	0.2411525476
574	0.2410161047
575	0.240898229
576	0.2408080955
577	0.2406371103
578	0.2405492849
579	0.2404005182
580	0.2402822313
581	0.2401551486
582	0.2400079045
583	0.2398897169
584	0.2397847919
585	0.2396158638
586	0.2394983607
587	0.23933179
588	0.2392474611
589	0.2391558447
590	0.23907543
591	0.2389461022
592	0.2387546812
593	0.2386605964
594	0.2385103352
595	0.2383674177
596	0.2381729249
597	0.2380815341
598	0.2379301355
599	0.2377431818
600	0.2376518325
601	0.2375369653
602	0.2374420389
603	0.237340928
604	0.2372467483
605	0.2371184925
606	0.2369174326
607	0.2368003386
608	0.2366897359
609	0.2365331536
610	0.2364016359
611	0.2362953995
612	0.2360985796
613	0.2359896598
614	0.2358727613
615	0.2357510985
616	0.2356781681
617	0.2355875784
618	0.2355056444
619	0.2354044055
620	0.2353116296
621	0.2352062379
622	0.2351261021
623	0.2350044221
624	0.2348685516
625	0.2347370953
626	0.2345600965
627	0.234442701
628	0.2343263348
629	0.234229913
630	0.2341352334
631	0.2340102493
632	0.2338968832
633	0.2338064898
634	0.2337234893
635	0.2336520246
636	0.2335662585
637	0.2334848321
638	0.2334072458
639	0.2332500312
640	0.2331642265
641	0.2331028844
642	0.2330006471
643	0.2329190428
644	0.2328099408
645	0.2327368161
646	0.2326717857
647	0.2325318883
648	0.2324635829
649	0.2323775499
650	0.2323111375
651	0.2322348096
652	0.2321367572
653	0.2320477088
654	0.2319645487
655	0.231863518
656	0.2317217423
657	0.2316416902
658	0.2315580807
659	0.2314755354
660	0.2313396247
661	0.2312424254
662	0.2311617057
663	0.2310601291
664	0.2310111659
665	0.2309365637
666	0.2308051289
667	0.2306716832
668	0.2305721068
669	0.2305132457
670	0.2304081776
671	0.2303483914
672	0.2302723157
673	0.2302013401
674	0.2300972073
675	0.230018318
676	0.2298504752
677	0.2297763084
678	0.2295973904
679	0.2294560584
680	0.2292817096
681	0.229152358
682	0.2290661279
683	0.2289954633
684	0.2288323059
685	0.2286908623
686	0.2285993298
687	0.2284679899
688	0.2282550981
689	0.2281897525
690	0.2281208612
691	0.2280451949
692	0.2279192681
693	0.2278352497
694	0.2277678162
695	0.2276849883
696	0.2276148029
697	0.2274843282
698	0.2274025804
699	0.2273304087
700	0.227216969
701	0.2271644086
702	0.2270910636
703	0.227015856
704	0.2269328434
705	0.2267766176
706	0.2267093038
707	0.2265468354
708	0.2264865478
709	0.2263970779
710	0.226310342
711	0.2262125346
712	0.2261384991
713	0.2260687971
714	0.2259356122
715	0.2258287455
716	0.225745215
717	0.2256069781
718	0.2255472558
719	0.2254858842
720	0.2254340777
721	0.2253578311
722	0.2252455047
723	0.2251045185
724	0.225038548
725	0.2249394614
726	0.2248721887
727	0.2247884911
728	0.224719347
729	0.2245729794
730	0.2244343225
731	0.22436022
732	0.2242955934
733	0.2242155587
734	0.2240993052
735	0.2239941104
736	0.2239277266
737	0.2238788949
738	0.2238195096
739	0.2236876792
740	0.2236221968
741	0.2235592469
742	0.2234365812
743	0.2233215381
744	0.2232509435
745	0.2231145357
746	0.2230501929
747	0.2230092673
748	0.2229411945
749	0.2228259499
750	0.2227089149
751	0.2225631338
752	0.2225025157
753	0.2223695241
754	0.2222527454
755	0.2221381706
756	0.2220730844
757	0.2220104862
758	0.2219164871
759	0.2217664194
760	0.2217132016
761	0.2215786457
762	0.2215268017
763	0.2214063377
764	0.2213658669
765	0.2212486682
766	0.2211800543
767	0.2210548955
768	0.2209508687
769	0.220882806
770	0.220817935
771	0.2207406181
772	0.2206768951
773	0.2206401371
774	0.2205269974
775	0.2204609026
776	0.2204130926
777	0.2203328678
778	0.2202280546
779	0.2201535158
780	0.2200478051
781	0.2199597386
782	0.219925094
783	0.2198616483
784	0.219739049
785	0.2195937138
786	0.2195299614
787	0.2194611157
788	0.2193535782
789	0.219292568
790	0.2192332328
791	0.2191769869
792	0.2190789067
793	0.2190188576
794	0.2189054876
795	0.2187723704
796	0.2186644334
797	0.21861468
798	0.2185316284
799	0.2184060864
800	0.2183252315
801	0.2182117801
802	0.2181393635
803	0.2180608204
804	0.2180037923
805	0.2179132851
806	0.2178097571
807	0.2176748669
808	0.2175814122
809	0.217478188
810	0.2174010439
811	0.2173600094
812	0.2173050187
813	0.2172438739
814	0.2171124559
815	0.2170092959
816	0.2169342666
817	0.2168567644
818	0.2167465554
819	0.2166848973
820	0.2166479231
821	0.216575706
822	0.2164824057
823	0.2164427222
824	0.2164118639
825	0.2163448661
826	0.2162887902
827	0.216208957
828	0.2161510299
829	0.2160790588
830	0.2160023513
831	0.2159488781
832	0.215837009
833	0.2157992511
834	0.2157299375
835	0.2156480402
836	0.2155724349
837	0.215439639
838	0.2153925253
839	0.2152679578
840	0.2151497595
841	0.2151010848
842	0.2149804602
843	0.2149307994
844	0.2148304866
845	0.2147613492
846	0.2146774544
847	0.2146302116
848	0.214588084
849	0.2145330339
850	0.2144360512
851	0.2143409518
852	0.2142905912
853	0.2142441268
854	0.2141885938
855	0.2141011168
856	0.2140372059
857	0.2139918362
858	0.2138782576
859	0.2138003045
860	0.2137152138
861	0.2136729167
862	0.21361135
863	0.2135125768
864	0.2134394344
865	0.2133907137
866	0.2133264177
867	0.2132290588
868	0.2131091718
869	0.2130609348
870	0.2129728227
871	0.2128675128
872	0.2127914077
873	0.2126765742
874	0.2125860304
875	0.2125236433
876	0.2124331845
877	0.2123452452
878	0.2122995427
879	0.2122220779
880	0.2121689369
881	0.2121275757
882	0.2120766121
883	0.2120136418
884	0.2119720856
885	0.2118585878
886	0.2117556942
887	0.2116809025
888	0.2115640199
889	0.2115068045
890	0.2114066522
891	0.2113480753
892	0.2112515384
893	0.2111683184
894	0.2111151433
895	0.2110720218
896	0.2110179287
897	0.2109328209
898	0.2108407111
899	0.2108142445
900	0.2107410129
901	0.2106972475
902	0.2106538059
903	0.2105483404
904	0.2104948967
905	0.2104275753
906	0.2103524242
907	0.2102783546
908	0.2102168617
909	0.2100953906
910	0.2100132646
911	0.2099443967
912	0.2098567805
913	0.2097547348
914	0.2097006547
915	0.209642143
916	0.2096026777
917	0.2095617914
918	0.2094792267
919	0.2094233127
920	0.2093831553
921	0.2093150273
922	0.2092602247
923	0.2092015327
924	0.2091610732
925	0.2090876403
926	0.2089550188
927	0.2089088438
928	0.2088670727
929	0.2087634794
930	0.2087058875
931	0.2086562852
932	0.2086154922
933	0.2085767288
934	0.2085428444
935	0.2084920735
936	0.20841221
937	0.2083476254
938	0.2083153814
939	0.2082820527
940	0.2082333677
941	0.208134831
942	0.2080443616
943	0.2079799652
944	0.2079331075
945	0.2078470923
946	0.2078105648
947	0.2077339986
948	0.2076881318
949	0.2076310278
950	0.207563133
951	0.2075132902
952	0.2074858615
953	0.2074396565
954	0.2073809305
955	0.2073141339
956	0.2072576582
957	0.2072314337
958	0.2071282864
959	0.2070759516
960	0.2070078631
961	0.2069750932
962	0.2068577272
963	0.2067737627
964	0.2067240164
965	0.2066887776
966	0.2066546698
967	0.2066161444
968	0.206549926
969	0.2065064821
970	0.2064437425
971	0.2063580956
972	0.206316673
973	0.2062725066
974	0.2062301787
975	0.206172063
976	0.2060879241
977	0.2060147143
978	0.2059283754
979	0.2058579169
980	0.2058214504
981	0.205796373
982	0.2057469618
983	0.2056957273
984	0.2056029078
985	0.2055491431
986	0.2055015687
987	0.2054421131
988	0.2053695072
989	0.205327251
990	0.2052967909
991	0.2052053952
992	0.2051048323
993	0.2050400214
994	0.2049859434
995	0.2049264772
996	0.2048695523
997	0.2047988895
998	0.2047591548
999	0.2047011354
